"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="01250271","Active",1,1,="0125027111","BONG TAY TRANG PUFFME DA NANG  80 MIENG","Q1620147",="2550006","CTY TNHH YAHO","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204006-COTTON","0620400602-COTTON PADS","PLANO","",46,"Yes","Yes","Yes",="8936040070326",26-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,8,,4,2,1,,="",,,,200000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","48","",10900147,23-DEC-23,24-DEC-23,19557.94,1,19676,48600,,,,3,290,899665.424
"147-MOONLIGHT",="01393171","Active",1,1,="0139317111","TG KEFII DANG BOT NOODLE NANA 300ML","PROMO",="3006022","CONG TY TNHH THUONG MAI VTL","06-HBA AND COSMETIC","0630-BABY CARE","063010-BABY SKIN CARE","06301002-KID SKIN CARE","0630100205-KID SHAMPOO & SHOWER 2IN1","PLANO","",,"No","Yes","Yes",="8809611460324",10-NOV-23,31-DEC-49,"No",,,"","",1,Day,3,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023)","41","10","",20500147,21-DEC-23,02-JAN-24,,1,,265000,,,238500,,,
"147-MOONLIGHT",="00944117","Active",1,1,="0094411711"," KEP TOC KAWAII 3R KIM SA ","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400302-BARETTES HAIR CLIPS","","",0,"No","Yes","Yes",="8936176841135",04-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"C326(14/12/2023-26/12/2023)","41","12","",20500147,21-DEC-23,02-JAN-24,34077.35,1,40091,49000,,,44100,,0,0
"147-MOONLIGHT",="01015432","Active",1,1,="0101543211","ST.IVES SUA TAM YEN MACH & BO 650ML","P2520147",="0461009","CONG TY TNHH DKSH VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200105-IMPORTED","","",14,"Yes","Yes","Yes",="077043002148",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,5,,4,12,10,,="",,,,5000000,121,,200000000,121,"","41","4","",10900147,22-JUN-23,31-DEC-49,151040,1,152300,195000,,,,,156,2114560
"147-MOONLIGHT",="00986670","Active",1,1,="0098667011","GEL RM TAY TRANG SENKA 2IN1 170ML","",="","","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",19,"Yes","No","Yes",="4901872469833",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,03-AUG-23,31-DEC-49,156578.95,,,215600,,,,,0,2974999.999999999
"147-MOONLIGHT",="01415889","Active",1,1,="0141588911","K.UOT BABY HUGGIES DIU NHE 80M ","Q1520147",="1161002","C.TY KIMBERLY CLARK VIET NAM","06-HBA AND COSMETIC","0630-BABY CARE","063030-BABY TISSUE","06303001-BABY TISSUE","0630300102-WET TISSUE","PLANO","",,"No","Yes","Yes",="8888336041834",14-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,2,,1,,,,="",,,,30000000,121,,200000000,121,"","41","12","",10900147,14-DEC-23,31-DEC-49,,1,34000,44000,,,,,,
"147-MOONLIGHT",="00265149","Active",1,1,="0026514911","DX SSK O.M.R.N 320G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","","",10,"Yes","Yes","Yes",="8934868156840",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","12","",10900147,01-AUG-22,31-DEC-49,66841.91,1,68182,84000,,,,1,50,668419.125440364
"147-MOONLIGHT",="01266411","Active",1,1,="0126641111","TAM CHI KE RANG  NAKORI 60C","P3500147",="3004718","CN TPHCM CTTNHH SX&TM T&H VN","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103005-DENTAL ACC","0610300502-TOOTHPICK","PLANO","",3,"Yes","Yes","Yes",="4983435722395",08-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,15,,,2,="",,,,1500000,121,,,,"","41","12","",10900147,03-AUG-23,31-DEC-49,21818,1,21818,28400,,,,,19,65454
"147-MOONLIGHT",="00132703","Active",0,0,="0013270300","LKM NIVEA 50ML NAM SIEU PHAN TU BAC","P2530147",="0461011","CONG TY TNHH DKSH VIET NAM - NIVEA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500203-DEODORANT","","",40,"Yes","Yes","Yes",="4005808321711",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,5,,4,12,10,,="",,,,200000,121,,100000000,121,"C401(11/01/2024-24/01/2024)","41","24","",10900147,03-NOV-22,31-DEC-49,58173.3,0,68182,85900,,,,2,205,2326931.928883776
"147-MOONLIGHT",="00841083","Active",1,1,="0084108311","KEM DDA LANA IDEAL DA SINH TO 10G","",="","","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201002-FACIAL TREATMENT","0620100201-WHITENING","","",8,"Yes","No","Yes",="8935150300187",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,12-MAY-22,31-DEC-49,21250,,,29900,,,,,204,170000
"147-MOONLIGHT",="00865894","Active",1,1,="0086589411","DAU TAY TRANG DUONG AM HADALABO 200ML","",="","","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100102-MAKE UP REMOVER","","",7,"Yes","No","Yes",="4987241160341",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,02-AUG-23,31-DEC-49,197780.08,,,308300,,,,,738,1384460.532
"147-MOONLIGHT",="00581649","Active",1,1,="0058164911","TG CARRIE JUNIOR  CHERRY 700G","P0020147",="2150005","CONG TY TNHH WIPRO CONSUMER CARE VN","06-HBA AND COSMETIC","0630-BABY CARE","063010-BABY SKIN CARE","06301002-KID SKIN CARE","0630100205-KID SHAMPOO & SHOWER 2IN1","","",17,"Yes","Yes","Yes",="8888202055040",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,200000,121,,200000000,121,"","41","12","",10900147,14-DEC-23,31-DEC-49,125307.6,1,148636,187200,,,,1,100,2130229.116833144
"147-MOONLIGHT",="00968641","Active",1,1,="0096864111","DAO TIA CHAN MAY MB02 SET 3 CAY","P3930147",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204001-BEAUTY ACCESS","0620400104-HAIR CLIP AND REMOVER","","",,"No","Yes","Yes",="6924271682403",09-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1500000,121,,,,"","41","12","",10900147,19-AUG-23,31-DEC-23,,1,35000,44100,,,,,,
"147-MOONLIGHT",="00704741","Active",1,1,="0070474111","WAX TK TOC GATSBY MAT & HARD 25G","P2520147",="0461009","CONG TY TNHH DKSH VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105001-HAIR CARE","0610500102-02-STYLING","","",,"No","Yes","Yes",="8992222051767",14-DEC-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,5000000,121,,200000000,121,"","1","1","",10900147,19-JUL-22,31-DEC-49,,1,21000,26500,,,,,,
"147-MOONLIGHT",="01016998","Active",1,1,="0101699811","BVS WHISPER SKIN LOVE NGAY THUONG 24CM 10M","P0670806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104002-DAILY","0610400202-02-NON WOVEN","","",31,"Yes","Yes","Yes",="4902430916844",04-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,3,,1,,,,="",,,,,,,,,"","41","24","",10900147,01-AUG-23,31-DEC-49,27012.35,1,,35500,,,,1,126,837382.9179824575
"147-MOONLIGHT",="01276928","Active",1,1,="0127692811","NTT COCOON BI DAO LAM SACH & GIAM DAU 140ML","PROMO",="3005902","CONG TY CO PHAN Y&B","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100102-MAKE UP REMOVER","","",,"No","Yes","Yes",="8936217700216",01-DEC-23,31-DEC-49,"No",,,"","",1,Day,3,,15,,,2,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","24","",10900147,03-AUG-23,31-DEC-49,,1,,142100,,,,,,
"147-MOONLIGHT",="00857742","Active",1,1,="0085774211","TAM BONG RYLLA HOP 200 CAY","P0680147",="3003945","CTY TNHH SX THUONG MAI AN VAN PHAT","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204006-COTTON","0620400601-COTTON BUDS","","",58,"Yes","Yes","Yes",="8938527897020",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,2000000,121,,,,"C401(11/01/2024-24/01/2024)","41","72","",10900147,19-AUG-23,31-DEC-23,15545,1,15545,19100,,,,1,623,901610
"147-MOONLIGHT",="00389340","Active",1,1,="0038934011","KEM RUA MAT OXY TUT TRANG 100G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500301-CLEANSER","","",34,"Yes","Yes","Yes",="8935006537316",28-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,5,,4,12,10,,="",,,,7000000,121,,200000000,121,"","41","10","",10900147,01-AUG-23,31-DEC-49,49336.52,1,63000,75400,,,,,941,1677441.7201540442
"147-MOONLIGHT",="00996790","Active",1,1,="0099679011","CUON TOC DINH DAI MB","P3930147",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400305-OTHER","","",10,"Yes","Yes","Yes",="8936135388756",09-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,1500000,121,,,,"C401(11/01/2024-24/01/2024)","41","6","",10900147,19-AUG-23,31-DEC-23,31500,1,31500,39100,,,,2,87,315000
"147-MOONLIGHT",="00439713","Active",1,1,="0043971311","SRM PONDS PURE WHITE 100G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",32,"Yes","Yes","Yes",="8934868176480",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,2,1,,="",,,,1500,181,,1000000000,121,"","41","24","",10900147,01-AUG-23,31-DEC-49,54500.7,1,60000,76400,,,,,296,1744022.3261538464
"147-MOONLIGHT",="00564080","Active",1,1,="0056408011","XKM DOVE POWDER SOFT 150ML","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102006-DEODORANT","0610200602-SPRAY WOMEN","","",27,"Yes","Yes","Yes",="9300830037803",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","12","",20500147,21-DEC-23,02-JAN-24,80914.92,1,96873,123300,,,109000,1,266,2184702.7970343033
"147-MOONLIGHT",="00593049","Active",1,1,="0059304911","KEM CKD MBL FIT ME  - 10 LIGHT 6.8ML","P1510147",="1229058","CTY TNHH L'OREAL VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202003-FACE","0620200301-FOUNDATION","","",,"No","Yes","Yes",="41554247718",10-SEP-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,200000000,121,"","1","1","",10900147,25-MAR-23,31-DEC-49,,1,129818,168000,,,,,,
"147-MOONLIGHT",="01247819","Active",1,1,="0124781911","KDR ORAL CLEAN TOM&JERRY HUONG SOCOLA","P2620147",="3001364","CTY CP QC THUONG MAI DONG XANH","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103004-ORAL KID","0610300401-01-TOOTHPASTE","PLANO","",1,"Yes","Yes","Yes",="3800013513118",13-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,500000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","24","",10900147,03-AUG-23,31-DEC-49,40207.05,1,48182,57800,,,,1,6,40207.0482758621
"147-MOONLIGHT",="00971934","Active",1,1,="0097193411","BAM MONG  UNIBEE BM01","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204005-NAIL CARE","0620400501-NAIL CLIPPER","","",8,"Yes","Yes","Yes",="8936176842088",09-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,2000000,121,,,,"C327(27/12/2023-10/01/2024)","41","10","",10900147,03-AUG-23,31-DEC-49,28636.45,1,31091,38500,,,,6,30,229091.5789473688
"147-MOONLIGHT",="00574333","Active",1,1,="0057433311","DG OLIVE DUONG TOC CHAC KHOE 650ML","P4110147",="3005816","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100103-SOFT SMOOTH","","",5,"Yes","Yes","Yes",="8936065072176",22-FEB-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,200000,121,,,,"C401(11/01/2024-24/01/2024)","41","12","",10900147,02-JUN-23,31-DEC-49,128335.27,1,148691,186100,,,,,163,641676.342857145
"147-MOONLIGHT",="00590730","Active",1,1,="0059073011","KDR SENSODYNE REPAIR& PROTECT 100G","P2540147",="3000862","CTY TNHH DKSH VIET NAM - GSK","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300104-04-SENSITIVE","","",23,"Yes","Yes","Yes",="8851007199332",24-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,6,,4,12,10,,="",,,,200000,121,,100000000,121,"","41","12","",10900147,14-NOV-23,31-DEC-49,78174.04,1,78182,97900,,,,4,89,1798003.0017548961
"147-MOONLIGHT",="00943050","Active",1,1,="0094305011","TQ BOBBY XXXL22","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200204-EXTRA LARGE","","",6,"Yes","Yes","Yes",="8934755051340",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,25000000,121,,400000000,121,"C401(11/01/2024-24/01/2024)","41","4","",10900147,05-AUG-23,31-DEC-49,181981.61,1,192870,198300,,,,1,41,1091889.670909092
"147-MOONLIGHT",="00835233","Active",1,1,="0083523311","ST LOVE BEAUTY&PLANET HONG SANG DA 400ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200105-IMPORTED","","",4,"Yes","No","Yes",="8886467033155",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,16-DEC-22,31-DEC-49,132991.1,,,187100,,,,,151,531964.393333332
"147-MOONLIGHT",="00260164","Active",1,1,="0026016411","KEO XIT TOC FAMILIAR 400ML","P0110806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101003-HAIR STYLING","0610100302-HAIR SPRAYS","","",,"No","Yes","Yes",="8935020002012",08-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,,,,,,"","41","6","",10900147,06-MAY-22,31-DEC-49,,2,,56500,,,,,,
"147-MOONLIGHT",="00808680","Active",1,1,="0080868011","KDR CLOSEUP TRANG SANG TU NHIEN 230G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300103-03-NATURAL","","",1,"Yes","Yes","Yes",="8934839124960",19-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,4,,1,,,,="",,,,1500,181,,1000000000,121,"","41","36","",10900147,19-JUN-23,31-DEC-49,38078.7,1,38836,50500,,,,,18,38078.6980555556
"147-MOONLIGHT",="01211621","Active",1,1,="0121162111","TQ MOLFIX THIEN NHIEN XXL56","P3960806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200203-LARGE","","",4,"Yes","Yes","Yes",="8690536811748",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,4,2,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","3","",20500147,02-DEC-23,26-DEC-23,263781.6,1,329727,368400,,,299000,5,20,1055126.4
"147-MOONLIGHT",="00944127","Active",1,1,="0094412711"," BANG DO KIDS KAWAII NO THU ","PROMO",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400302-BARETTES HAIR CLIPS","","",,"No","Yes","Yes",="8936176841784",23-JUN-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","12","",10900147,19-AUG-23,31-DEC-23,,1,23727,29100,,,,,,
"147-MOONLIGHT",="00233454","Active",0,0,="0023345400","ST XMEN FOR BOSS INTENSE 380G","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500201-LIQUID SOAP","","",1,"Yes","No","Yes",="8935136860155",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,12-APR-23,31-DEC-49,103338.71,,,140900,,,,,29,103338.711538462
"147-MOONLIGHT",="00946494","Active",1,1,="0094649411","MN AQUA S.O.S WATER BOOSTER","P1910806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100302-PAD","","",14,"Yes","Yes","Yes",="8809381693090",03-SEP-23,31-DEC-49,"Yes",,,"","",1,Week,8,,4,2,1,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","30","",10900147,03-AUG-23,31-DEC-49,19020.92,1,,39200,,,,,237,266292.9230769234
"147-MOONLIGHT",="00870401","Active",1,1,="0087040111","KRM OXY TOTAL ACNE PREVENT 100G","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500301-CLEANSER","","",2,"Yes","No","Yes",="8935006539433",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,02-AUG-23,31-DEC-49,51758.71,,,70600,,,,,77,103517.4193103448
"147-MOONLIGHT",="01239268","Active",1,1,="0123926811","SON DUONG TRANG DIEM NIVEA PINK 4.8G","P2530147",="0461011","CONG TY TNHH DKSH VIET NAM - NIVEA","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202001-LIP","0620200101-BALM","","",11,"Yes","Yes","Yes",="8850029037226",18-AUG-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,100000000,121,"","1","1","",10900147,18-AUG-22,31-DEC-49,83773.08,1,86364,108500,,,,,1419,921503.88
"147-MOONLIGHT",="00957452","Active",1,1,="0095745211","BCDR DPNANO LEXUS","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",31,"Yes","No","Yes",="8936127270083",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,01-JUL-23,31-DEC-49,17927.2,,,34600,,,,,402,555743.2
"147-MOONLIGHT",="00803542","Active",1,1,="0080354211","DAU TAM OILV VIRGIN OLIU 650ML","P4110147",="3005816","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200104-MOISTURE","","",1,"Yes","Yes","Yes",="8936065073005",22-FEB-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,200000,121,,,,"C401(11/01/2024-24/01/2024)","41","12","",10900147,24-MAR-23,31-DEC-49,133821.9,1,148691,186100,,,,,19,133821.9
"147-MOONLIGHT",="00574343","Active",1,1,="0057434311","DG REJOICE MEM MUOT TOC 1.2L","P0670806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100103-SOFT SMOOTH","","",18,"Yes","Yes","Yes",="4902430760409",04-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,3,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","6","",10900147,23-MAY-23,31-DEC-49,171609.73,1,,258400,,,,1,900,3088975.156153848
"147-MOONLIGHT",="00353339","Active",1,1,="0035333911","SDT VASELINE TD INSTANT 350ML","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102004-BODY MOSTURIZER","0610200401-BODY WHITENING","","",20,"Yes","Yes","Yes",="8851932316583",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","12","",10900147,06-SEP-22,31-DEC-49,90239.52,1,115727,129900,,,,,293,1804790.37844406
"147-MOONLIGHT",="01396714","Active",1,1,="0139671411","DG XMEN VEGAS DELIGHT 630G","P0030147",="0950016","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105001-HAIR CARE","0610500101-01-SHAMPOO","PLANO","",24,"Yes","Yes","Yes",="8935136866270",17-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,15,,,2,="",,,,1000000,121,,100000000,121,"C327(27/12/2023-10/01/2024)","41","12","",10900147,25-NOV-23,26-DEC-23,121318.61,1,154546,192000,,,,,0,2911646.64
"147-MOONLIGHT",="01209095","Active",1,1,="0120909511","DG GEL MEN.O.LOGY HEMP GIAM NGUA 630ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105001-HAIR CARE","0610500101-01-SHAMPOO","","",1,"Yes","No","Yes",="8936065075764",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,12-MAY-22,31-DEC-49,106298.5,,,191900,,,,1,60,106298.5
"147-MOONLIGHT",="00964149","Active",1,1,="0096414911","WAX VTOC X-MEN SALON M.POMADE 70G","P0030147",="0950016","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105001-HAIR CARE","0610500102-02-STYLING","","",26,"Yes","Yes","Yes",="8935136863385",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,100000000,121,"C327(27/12/2023-10/01/2024)","1","1","",10900147,12-APR-23,31-DEC-49,51715.04,1,64545,80900,,,,1,257,1344591.1132952376
"147-MOONLIGHT",="01393567","Active",1,1,="0139356711","GEL DUONG DA UNO NGUA MUN 90G","P2250147",="3005759","CTY TNHH FT VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500304-FACIAL TREATMENT","PLANO","",,"No","Yes","Yes",="4550516474858",15-SEP-23,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,,,"","41","36","",10900147,15-SEP-23,31-DEC-49,,1,269682,345000,,,,,,
"147-MOONLIGHT",="01409340","Active",1,1,="0140934011","ST CINDY BLOOM ROMANTIC MUSE 900G","P1590147",="1950004","CONG TY MY PHAM SAI GON","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200103-FRAGRANCE","","",,"No","Yes","Yes",="8934662302368",02-DEC-23,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,2000000,121,,200000000,121,"","41","12","",10900147,08-NOV-23,31-DEC-49,,1,132727,169000,,,,,,
"147-MOONLIGHT",="00036812","Active",0,0,="0003681200","SON DUONG LIPICE H.TINH KHIET 2.4G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202001-LIP","0620200101-BALM","","",11,"Yes","Yes","Yes",="8935006533134",04-JUN-22,31-DEC-49,"Yes",,,"","",1,Week,5,,4,2,1,,="",,,,7000000,121,,200000000,121,"","41","360","",10900147,09-SEP-23,31-DEC-49,49185.84,0,63818,77800,,,,,371,541044.2582205122
"147-MOONLIGHT",="01393580","Active",1,1,="0139358011","BCDR P/S 4D CHAM SOC NUU","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","PLANO","",47,"Yes","Yes","Yes",="8934839132859",15-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","48","",10900147,15-SEP-23,31-DEC-49,40599.56,1,41407,51900,,,,,1034,1908179.4864583349
"147-MOONLIGHT",="01008007","Active",1,1,="0100800711","SRM TAY TRANG HEHAKU HATOMUGI 130G","PROMO",="3005062","CTY TNHH TMDV HOA PHUC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",0,"No","Yes","Yes",="4513574027060",23-SEP-22,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023)","41","12","",20500147,21-DEC-23,02-JAN-24,72900,1,81000,97100,,,90100,,0,0
