"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="01268780","Active",1,1,="0126878011","HNB177-TO CANH 17.8CM-ENVIECASA","A1920147",="3005834","CONG TY TNHH DONGHWA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200113-PORCELAIN BOWL","","SEASONAL;",,"No","Yes","Yes",="8936186622212",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","24","",20500147,14-DEC-23,26-DEC-23,,1,53910,99900,,,59000,,,
"147-MOONLIGHT",="01264446","Active",2,2,="0126444622","MK-KHAN TAM BK21 NAU 60X120CM 300G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204510927",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,10-JAN-24,,2,125000,,,,119000,,,
"147-MOONLIGHT",="01405586","Active",1,1,="0140558611","TREO TRANG TRI 6218-1","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",,"No","Yes","Yes",="8935293623648",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,,1,23400,39900,,,26000,,,
"147-MOONLIGHT",="01411895","Active",1,1,="0141189511","DAY THE GO DEN LONG 6 KIEU 15","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306002-MOON CAKE","0230600201-LATERN","","SEASONAL;",,"No","Yes","Yes",="8935094840428",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,15000,30000,,,,,,
"147-MOONLIGHT",="00440071","Active",1,1,="0044007111","CHERRY-DAO BAO DA NANG INOX DA-1111","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100306-PEELING,CHOPPING,SHARPEN","","",,"No","Yes","Yes",="8935236802871",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",20500147,14-DEC-23,26-DEC-23,,1,23700,34900,,,29000,,,
"147-MOONLIGHT",="00986270","Active",1,1,="0098627011","SPRIING DAO BEP 34CM","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100303-KNIFE","","",19,"Yes","Yes","Yes",="8935241703668",18-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",20500147,14-DEC-23,26-DEC-23,85733.41,1,95000,150000,,,119000,2,61,1628934.8684524877
"147-MOONLIGHT",="00874988","Active",1,1,="0087498811","ZEBRA-CA INOX DONG THE TICH 800ML-112590","A0100147",="1000858","CTY TNHH MTV TM TRUNG PHUC","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100309-MEASUREMENT TOOL","","",,"No","Yes","Yes",="8851991140280",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","6","",10900147,06-MAY-22,31-DEC-49,,1,184800,249000,,,,,,
"147-MOONLIGHT",="01414627","Active",1,1,="0141462711","TQL - GOI TUA HINH HEO","B0520147",="3005715","CONG TY TNHH TAN QUANG LAP","02-HOME LINE","0220-HOME FURNISHING","022010-BEDDING","02201005-KIDS","0220100502-KID PILLOWS","","",,"No","Yes","Yes",="2300002979792",10-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,10-DEC-23,31-DEC-49,,1,110000,200000,,,,,,
"147-MOONLIGHT",="01381485","Active",1,1,="0138148511","TN-BINH NUOC TAI MEO 1.1L","F0250147",="2050677","CTY CO PHAN TRANG NGAN","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200212-PLASTIC BOTTLE","","",,"No","Yes","Yes",="8935202134883",01-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,4000000,121,,100000000,121,"","1","1","",20500147,14-DEC-23,26-DEC-23,,1,70000,129000,,,89000,,,
"147-MOONLIGHT",="00980082","Active",1,1,="0098008211","COMP-TM-DIA CHIEC LA TRANG 313","A0660147",="3003925","CTY TNHH SX XNK GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021080-SEASONAL","02108001-TRAY - CASSEROLE","0210800101-DRIED FRUIT","","",,"No","Yes","Yes",="8935263801618",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,,1,156750,299000,,,249000,,,
"147-MOONLIGHT",="00541660","Active",2,2,="0054166022","TL-VI 5 BUT BI TL-097 DO","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502001-WRITING MATERIAL","0250200101-PEN","","",30,"Yes","Yes","Yes",="8935001806721",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,11433.56,2,12250,19900,,,,,426,343006.666666668
"147-MOONLIGHT",="01363061","Active",1,1,="0136306111","HOP BUT NHUA 2070","E0090147",="1000863","CTY TNHH THAI BINH THINH VUONG","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502002-SCHOOL MATERIAL","0250200205-PENCIL CASE","","",,"No","Yes","Yes",="8935252741284",20-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-JUL-23,31-DEC-49,,1,58800,99900,,,,,,
"147-MOONLIGHT",="00113301","Active",0,0,="0011330100","E92BP2  AAA ENERGIZER MAX","D0030147",="0461010","CONG TY TNHH DKSH VN - GREEN CROSS","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404001-BATTERY","0240400102-ALKALINE BATTER","","",19,"Yes","Yes","Yes",="8888021200157",19-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,19-OCT-23,31-DEC-49,27800,0,27800,43900,,,,4,47,528200
"147-MOONLIGHT",="00031920","Active",0,0,="0003192000","E91BP8 + 4 AA ENERGIZER MAX","D0030147",="0461010","CONG TY TNHH DKSH VN - GREEN CROSS","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404001-BATTERY","0240400102-ALKALINE BATTER","","",,"No","Yes","Yes",="6367152000130",19-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,19-OCT-23,31-DEC-49,,0,103500,159000,,,,,,
"147-MOONLIGHT",="00633190","Active",1,1,="0063319011","VA COM KHONG DINH HPB24","A1080147",="0850258","DNTN SX NHUA HONG PHAT","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100316-RICE SERVER","","",,"No","Yes","Yes",="8938500053818",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",10900147,26-JUL-23,31-DEC-49,,1,7300,11000,,,,,,
"147-MOONLIGHT",="01416046","Active",1,1,="0141604611","LLG247-ROSE SQUARE-520ML-CRED-CN-8-BOS","A8530147",="3005248","CTY TNHH LOCK & LOCK HCM","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100403-GLASS FOOD BOX","","",,"No","Yes","No",="8935255826445",15-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","41","8","",,,,,1,71400,,,,,,,
"147-MOONLIGHT",="00541657","Active",1,1,="0054165711","TL-VI 2 CHUOT BUT CHI S-09","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502001-WRITING MATERIAL","0250200102-PENCIL & PENCIL ACC","","",17,"Yes","Yes","Yes",="8935001848080",19-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,5000,1,5000,7900,,,,5,49,85000
"147-MOONLIGHT",="01211611","Active",1,1,="0121161111","SPRIING LO XAY TIEU TIEN DUNG","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100401-SPICE BOX","","",22,"Yes","Yes","Yes",="8935241704702",21-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",10900147,20-SEP-23,31-DEC-49,37050,1,39000,59000,,,,,339,815100
"147-MOONLIGHT",="01251879","Active",1,1,="0125187911","HNF-BICH 20 BO MUONG+DUA+TAM+KHAN GIAY ","A0640147",="3003398","CONG TY TNHH HUNUFA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102004-DISPOSABLE WARE","0210200405-DISPOSABLE CUTLERY","","",,"No","Yes","Yes",="8936175706183",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"","41","20","",10900147,08-JUL-23,31-DEC-49,,1,21389,34900,,,,,,
"147-MOONLIGHT",="01405604","Active",1,1,="0140560411","NON 2023HX061","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600303-CHRISTMAS CLOTH","","SEASONAL;",27,"Yes","Yes","Yes",="8935293623822",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,31500,1,31500,54900,,,35000,1,207,850500
"147-MOONLIGHT",="00028028","Active",1,1,="0002802811","THUNG RAC DAP NHO 7 LIT","D0370147",="3002710","CTY CP SX NHUA DUY TAN","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103002-WASTE CLEANING","0210300202-DUSTBIN","","",,"No","Yes","Yes",="8935007700467",23-JAN-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","4","",10900147,08-JUL-23,31-DEC-49,,3,52500,99900,,,,,,
"147-MOONLIGHT",="01363225","Active",1,1,="0136322511","AM GIU NHIET FUJI HOME 1500ML","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200210-VACUUM FLASK","","SEASONAL;",,"No","Yes","Yes",="8935275231052",22-JUL-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,22-JUL-23,31-DEC-49,,1,363484,599000,,,,,,
"147-MOONLIGHT",="01294168","Active",1,1,="0129416811","KBM - AO SAT NACH - L","D0580147",="3005947","CONG TY TNHH MTV KIM BINH MINH","02-HOME LINE","0240-HOME IMPROVEMENT","024080-PET","02408005-CLOTHES","0240800504-TANKTOPS","","",,"No","Yes","Yes",="8935347900022",30-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,30-SEP-23,31-DEC-49,,1,25000,59000,,,,,,
"147-MOONLIGHT",="01251878","Active",1,1,="0125187811","HNF-LO 25 LY GIAY 2 LOP KRAFT 270ML","A0640147",="3003398","CONG TY TNHH HUNUFA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102004-DISPOSABLE WARE","0210200401-DISPOSABLE CUP","","",,"No","Yes","Yes",="8936175704660",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"","41","20","",10900147,08-JUL-23,31-DEC-49,,1,39213,59900,,,,,,
"147-MOONLIGHT",="01283300","Active",1,1,="0128330011","CHAO ODYSSEY CERAMIC 24CM KIMSCOOK HAN QUOC","A1950147",="3006009","CONG TY TNHH KIMS COOK VIET NAM","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935283506951",15-SEP-23,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,5000000,121,,,,"","41","1","",20500147,14-DEC-23,26-DEC-23,,1,399000,,,,689000,,,
"147-MOONLIGHT",="01023618","Active",1,1,="0102361811","P-AA-LY THAP TT DELI BAROQUE 300ML VIEN VANG","A1960147",="3006057","CTY TNHH KINH DOANH TONG HOP 3N","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935324400187",16-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,2000000,121,,,,"","41","6","",20500147,14-DEC-23,26-DEC-23,,1,32727,49900,,,29000,,,
"147-MOONLIGHT",="00959483","Active",1,1,="0095948311","TOKYO-KE LAP RAP 2 TANG","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0240-HOME IMPROVEMENT","024050-FURNITURE","02405003-OTHER FURNITURE","0240500303-OTHER FURNITURES","","",0,"No","Yes","Yes",="8935275200010",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","1","1","",20500147,16-DEC-23,26-DEC-23,105773,1,105773,150000,,,129000,,,0
"147-MOONLIGHT",="00880826","Active",1,1,="0088082611","BV091-4.5 CHEN COM NHAM 4.5""(CLAY-LIGHT BROWN)","A1370147",="3000667","CTY TNHH SRITHAI (VIETNAM)","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200127-MELAMINE RICE BOWL","","",19,"Yes","Yes","Yes",="8935095016549",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","20","",20500147,14-DEC-23,26-DEC-23,16636.36,2,20000,25000,,,22000,,52,316090.9090909084
"147-MOONLIGHT",="01393924","Active",1,1,="0139392411","DAO GOT 011815 20CM DELAWARE","A0080147",="1000730","CTY DONG DUONG SAI GON","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100303-KNIFE","","",,"No","Yes","Yes",="8936059011815",19-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","12","",10900147,19-SEP-23,31-DEC-49,,1,24200,35000,,,,,,
"147-MOONLIGHT",="01010275","Active",1,1,="0101027511","NHANG XANH MAY LANH 40CM 300G","A8480147",="3005105","CTY CP NHANG THIEN","02-HOME LINE","0220-HOME FURNISHING","022030-DECORATION","02203002-LIVING ROOM & BEDROOM DECORATION","0220300209-OTHER DECORATIION","","",,"No","Yes","Yes",="8936108471881",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,06-MAY-22,31-DEC-49,,1,80000,120000,,,,,,
"147-MOONLIGHT",="00440075","Active",1,1,="0044007511","CHERRY-KEO DA NANG INOX 08A","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100304-SCISSORS","","",,"No","Yes","Yes",="8936054488261",11-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,06-MAY-22,31-DEC-49,,1,32500,44900,,,,,,
"147-MOONLIGHT",="01282915","Active",1,1,="0128291511","BO 6 LY CAO TT LUMINARC EIFFEL SKY BLUE 350ML","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935295604850",08-JUN-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","4","",10900147,08-JUL-23,31-DEC-49,,1,196364,325000,,,,,,
"147-MOONLIGHT",="01218414","Active",1,1,="0121841411","BINH NUOC KITA FAMI 350ML","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200212-PLASTIC BOTTLE","","",,"No","Yes","Yes",="8935275212044",05-JAN-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","1","",10900147,08-JUL-23,31-DEC-49,,1,93995,125000,,,,,,
"147-MOONLIGHT",="00983773","Active",1,1,="0098377311","SHS26MB CHAO SAU TU 26CM SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",20,"Yes","Yes","Yes",="8935259812550",18-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",20500147,14-DEC-23,26-DEC-23,249454.55,1,310000,350000,,,339000,1,204,4989090.9090909
"147-MOONLIGHT",="01251875","Active",1,1,="0125187511","HNF-LO 10 KHAY GIAY KRAFT E108 10.8X10.8X6CM","A0640147",="3003398","CONG TY TNHH HUNUFA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102004-DISPOSABLE WARE","0210200404-DISPOSABLE PLATE","","",,"No","Yes","Yes",="8936175702574",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"","41","20","",10900147,08-JUL-23,31-DEC-49,,1,20676,34900,,,,,,
"147-MOONLIGHT",="00251522","Active",1,1,="0025152211","LO 5 BUT BI TL 08 XANH","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502001-WRITING MATERIAL","0250200101-PEN","","",,"No","Yes","Yes",="8935001801535",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,,1,15700,22900,,,,,,
"147-MOONLIGHT",="00234106","Active",20,20,="002341062020","H.GIONG CA CHUA BI CHERRY F1 PN99","D0060147",="1001096","CTY TNHH GIONG CAY TRONG PHU NONG","02-HOME LINE","0240-HOME IMPROVEMENT","024030-GARDENING","02403001-SEED","0240300103-OTHER SEED","","",22,"Yes","Yes","Yes",="8936063130663",18-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,17-AUG-23,31-DEC-49,7500,20,7500,10500,,,,,87,165000
"147-MOONLIGHT",="00109018","Active",0,0,="0010901800","30T SIZE M-TUI ZIPPER KOKUSAI","",="","","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101005-FOOD PACKAGE","0210100503-PLASTIC BAG","","",38,"Yes","No","Yes",="8936059001281",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,09-JUL-23,31-DEC-49,17625,,,31900,,,,2,205,669750
"147-MOONLIGHT",="00882851","Active",1,1,="0088285111","LAM QUEN TIENG ANH BO 1 TP-LQTA01","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502002-SCHOOL MATERIAL","0250200207-STATIONERY SET","","",,"No","Yes","Yes",="8935001827313",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,,1,12760,18900,,,,,,
"147-MOONLIGHT",="01412438","Active",1,1,="0141243811","CHERRY-CHEN COM SU XUONG HOA BUOM 4.5"" (11.5CM)","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200101-GLASS RICE BOWL","","",,"No","Yes","Yes",="8935282802771",06-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,06-DEC-23,31-DEC-49,,1,28600,45000,,,,,,
"147-MOONLIGHT",="01395253","Active",1,1,="0139525311","HOP TT MATSU LOCK 640ML","D0370147",="3002710","CTY CP SX NHUA DUY TAN","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100403-GLASS FOOD BOX","","",,"No","Yes","Yes",="8935007721929",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","12","",20300147,25-NOV-23,26-DEC-23,,1,70400,,,59000,,,,
"147-MOONLIGHT",="01405572","Active",1,1,="0140557211","VI DAY SAO 66440-6","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",6,"Yes","Yes","Yes",="8935293623501",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,28800,1,28800,49900,,,32000,2,13,172800
"147-MOONLIGHT",="01264385","Active",1,1,="0126438511","TN-THAM HINH THU NOI 2202 40*60","F0250147",="2050677","CTY CO PHAN TRANG NGAN","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202002-BATHROOM DECORATION","0220200201-MAT","","",,"No","Yes","Yes",="8935202133893",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,4000000,121,,100000000,121,"","1","1","",20500147,13-DEC-23,25-DEC-23,,1,118000,,,,179000,,,
"147-MOONLIGHT",="00336792","Active",1,1,="0033679211","LO10 HOP NHUA TP KOKUSAI 1L","A0080147",="1000730","CTY DONG DUONG SAI GON","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",16,"Yes","Yes","Yes",="8936059009782",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","6","",20500147,19-DEC-23,26-DEC-23,37107.2,1,41600,55000,,,49900,,83,593715.2
"147-MOONLIGHT",="01267481","Active",1,1,="0126748111","24 DO CHOI BEP XZ 1006A","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301003-GIRLS TOYS","0230100304-KITCHEN /PARTY SET","","",,"No","Yes","Yes",="8935094839231",17-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","5","",10900147,17-MAR-23,31-DEC-49,,1,200000,369000,,,,,,
"147-MOONLIGHT",="01363054","Active",1,1,="0136305411","KEO 1216","E0090147",="1000863","CTY TNHH THAI BINH THINH VUONG","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502002-SCHOOL MATERIAL","0250200203-SCISSORS","","",,"No","Yes","Yes",="8935252741239",20-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-JUL-23,31-DEC-49,,1,13300,23900,,,,,,
"147-MOONLIGHT",="00987166","Active",1,1,="0098716611","CAN TRON-VA SOUP INOX 304 BX 27CM","A0260147",="3000364","CONG TY TNHH MTV SX TM DV BEP XINH","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100307-LADLE & SPATULAS","","",,"No","Yes","Yes",="8935252302843",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","20","",10900147,06-MAY-22,31-DEC-49,,1,175378,199000,,,,,,
"147-MOONLIGHT",="01267489","Active",1,1,="0126748911","96 DO CHOI BAI BIEN YF 3559","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301004-BEACH TOY","0230100414-SAND PLAY SET","","",,"No","Yes","Yes",="8935094839316",17-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","5","",10900147,17-MAR-23,31-DEC-49,,1,40000,79900,,,,,,
"147-MOONLIGHT",="01282730","Active",1,1,="0128273011","CT20MC CHAO CERAMIC D.TU SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935259820753",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",20500147,14-DEC-23,26-DEC-23,,1,194000,268000,,,199000,,,
"147-MOONLIGHT",="00158431","Active",0,0,="0015843100","HO DAN 30ML G-08","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502006-OFFICE SUPPLY","0250200611-OFFICE ACCESSORIES","","",20,"Yes","Yes","Yes",="8935001841258",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,2500,0,2500,4500,,,,6,25,50000
"147-MOONLIGHT",="01250877","Active",1,1,="0125087711","STI22M CHAO INOX 3 LOP ULTRA TITANIUM SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","No",="8935259815810",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","6","",,,,,1,556000,,,,,,,
